dataset,image_id,method,height,width,preproc_time_s,filter_time_s,odps_time_s,total_time_s,magnitude_min,magnitude_max,magnitude_mean,status,error_message
UDED,12-cameraman,GWi,536,536,0.012854,0.019593,,0.032447,0.0000,4.3031,0.3066,OK,
UDED,12-cameraman,GWi_odps,536,536,0.012854,0.034687,0.011714,0.059254,0.0000,4.3031,0.1618,OK,
UDED,12-cameraman,GWC,536,536,0.012854,0.044361,,0.057215,0.0166,5.1759,1.2390,OK,
UDED,12-cameraman,Canny,536,536,0.012854,0.004268,,0.017122,0.0000,503.0805,40.1747,OK,
UDED,12-cameraman,Sobel,536,536,0.012854,0.003822,,0.016676,0.0000,1016.0079,63.3386,OK,
UDED,12-cameraman,LoG,536,536,0.012854,0.002344,,0.015198,0.0000,57.0000,3.0127,OK,
UDED,12-cameraman,ED,536,536,0.012854,0.006315,,0.019169,0.0000,255.0000,38.6215,OK,
UDED,12-cameraman,PC,536,536,0.012854,0.604948,,0.617802,0.0000,0.7106,0.0346,OK,
UDED,13-BIPED-1C,GWi,720,720,0.023144,0.036868,,0.060011,0.0000,4.2955,0.3914,OK,
UDED,13-BIPED-1C,GWi_odps,720,720,0.023144,0.062178,0.020767,0.106088,0.0000,4.2955,0.2107,OK,
UDED,13-BIPED-1C,GWC,720,720,0.023144,0.082963,,0.106107,0.0000,4.5846,1.3015,OK,
UDED,13-BIPED-1C,Canny,720,720,0.023144,0.007622,,0.030766,0.0000,408.0441,51.9453,OK,
UDED,13-BIPED-1C,Sobel,720,720,0.023144,0.007075,,0.030219,0.0000,787.1785,85.1854,OK,
UDED,13-BIPED-1C,LoG,720,720,0.023144,0.004058,,0.027201,0.0000,39.0000,3.8282,OK,
UDED,13-BIPED-1C,ED,720,720,0.023144,0.012531,,0.035674,0.0000,255.0000,51.9612,OK,
UDED,13-BIPED-1C,PC,720,720,0.023144,0.933850,,0.956994,0.0000,0.5860,0.0259,OK,
UDED,14-comic,GWi,361,250,0.004848,0.006085,,0.010933,0.0000,4.7433,0.7817,OK,
UDED,14-comic,GWi_odps,361,250,0.004848,0.009921,0.002773,0.017543,0.0000,4.7433,0.3933,OK,
UDED,14-comic,GWC,361,250,0.004848,0.011408,,0.016256,0.0072,5.4660,1.6705,OK,
UDED,14-comic,Canny,361,250,0.004848,0.001129,,0.005977,0.0000,484.2334,87.7618,OK,
UDED,14-comic,Sobel,361,250,0.004848,0.001045,,0.005893,0.0000,1020.2480,160.3734,OK,
UDED,14-comic,LoG,361,250,0.004848,0.000686,,0.005535,0.0000,51.0000,6.5949,OK,
UDED,14-comic,ED,361,250,0.004848,0.002427,,0.007275,0.0000,255.0000,52.3506,OK,
UDED,14-comic,PC,361,250,0.004848,0.119475,,0.124324,0.0000,0.5182,0.0272,OK,
UDED,15-P1020854,GWi,480,640,0.014587,0.020759,,0.035347,0.0000,4.1811,0.3651,OK,
UDED,15-P1020854,GWi_odps,480,640,0.014587,0.038380,0.012586,0.065553,0.0000,4.1811,0.1885,OK,
UDED,15-P1020854,GWC,480,640,0.014587,0.047033,,0.061620,0.0000,4.7758,1.2930,OK,
UDED,15-P1020854,Canny,480,640,0.014587,0.004336,,0.018924,0.0000,467.1295,39.5831,OK,
UDED,15-P1020854,Sobel,480,640,0.014587,0.004027,,0.018614,0.0000,1011.0292,76.2295,OK,
UDED,15-P1020854,LoG,480,640,0.014587,0.002308,,0.016895,0.0000,43.0000,3.0308,OK,
UDED,15-P1020854,ED,480,640,0.014587,0.007696,,0.022284,0.0000,255.0000,47.3950,OK,
UDED,15-P1020854,PC,480,640,0.014587,0.553320,,0.567907,0.0000,0.6241,0.0289,OK,
UDED,16-tire,GWi,512,512,0.011726,0.017809,,0.029535,0.0000,4.4007,0.3676,OK,
UDED,16-tire,GWi_odps,512,512,0.011726,0.036024,0.010523,0.058273,0.0000,4.4007,0.1759,OK,
UDED,16-tire,GWC,512,512,0.011726,0.039947,,0.051673,0.0000,6.2189,1.2900,OK,
UDED,16-tire,Canny,512,512,0.011726,0.003790,,0.015516,0.0000,424.2876,33.1012,OK,
UDED,16-tire,Sobel,512,512,0.011726,0.003455,,0.015181,0.0000,1021.7241,77.1056,OK,
UDED,16-tire,LoG,512,512,0.011726,0.001893,,0.013619,0.0000,47.0000,2.7420,OK,
UDED,16-tire,ED,512,512,0.011726,0.006284,,0.018010,0.0000,255.0000,39.2980,OK,
UDED,16-tire,PC,512,512,0.011726,0.475887,,0.487612,0.0000,0.6388,0.0209,OK,
UDED,17-1194,GWi,600,600,0.016691,0.024464,,0.041156,0.0000,4.1944,0.5957,OK,
UDED,17-1194,GWi_odps,600,600,0.016691,0.047484,0.014719,0.078895,0.0000,4.1944,0.2745,OK,
UDED,17-1194,GWC,600,600,0.016691,0.057737,,0.074428,0.0035,4.6304,1.5308,OK,
UDED,17-1194,Canny,600,600,0.016691,0.005256,,0.021947,0.0000,466.0322,56.0682,OK,
UDED,17-1194,Sobel,600,600,0.016691,0.004659,,0.021351,0.0000,965.4015,125.4847,OK,
UDED,17-1194,LoG,600,600,0.016691,0.002687,,0.019379,0.0000,43.0000,4.5235,OK,
UDED,17-1194,ED,600,600,0.016691,0.009257,,0.025948,0.0000,255.0000,53.0875,OK,
UDED,17-1194,PC,600,600,0.016691,0.643198,,0.659890,0.0000,0.6041,0.0309,OK,
UDED,18-img_5935,GWi,425,560,0.011641,0.016255,,0.027895,0.0000,4.2428,0.2573,OK,
UDED,18-img_5935,GWi_odps,425,560,0.011641,0.028769,0.009788,0.050198,0.0000,4.2428,0.1363,OK,
UDED,18-img_5935,GWC,425,560,0.011641,0.036122,,0.047763,0.0000,4.5052,1.2088,OK,
UDED,18-img_5935,Canny,425,560,0.011641,0.003685,,0.015326,0.0000,428.8823,37.6409,OK,
UDED,18-img_5935,Sobel,425,560,0.011641,0.003286,,0.014927,0.0000,819.4205,52.4380,OK,
UDED,18-img_5935,LoG,425,560,0.011641,0.002018,,0.013659,0.0000,41.0000,2.6534,OK,
UDED,18-img_5935,ED,425,560,0.011641,0.004566,,0.016207,0.0000,255.0000,26.1932,OK,
UDED,18-img_5935,PC,425,560,0.011641,0.427659,,0.439300,0.0000,0.6833,0.0420,OK,
UDED,19-img_6150,GWi,425,560,0.010642,0.016475,,0.027118,0.0000,4.1632,0.1980,OK,
UDED,19-img_6150,GWi_odps,425,560,0.010642,0.026080,0.010239,0.046962,0.0000,4.1632,0.1064,OK,
UDED,19-img_6150,GWC,425,560,0.010642,0.036390,,0.047032,0.0000,4.3818,1.1225,OK,
UDED,19-img_6150,Canny,425,560,0.010642,0.003762,,0.014405,0.0000,370.0486,26.4419,OK,
UDED,19-img_6150,Sobel,425,560,0.010642,0.003434,,0.014076,0.0000,710.4055,39.0549,OK,
UDED,19-img_6150,LoG,425,560,0.010642,0.002007,,0.012650,0.0000,35.0000,1.9318,OK,
UDED,19-img_6150,ED,425,560,0.010642,0.004115,,0.014758,0.0000,255.0000,22.1925,OK,
UDED,19-img_6150,PC,425,560,0.010642,0.430834,,0.441477,0.0000,0.7064,0.0420,OK,
UDED,20-2009_003829,GWi,334,500,0.007850,0.011774,,0.019623,0.0000,4.3095,0.3082,OK,
UDED,20-2009_003829,GWi_odps,334,500,0.007850,0.019499,0.006285,0.033634,0.0000,4.3095,0.1676,OK,
UDED,20-2009_003829,GWC,334,500,0.007850,0.025709,,0.033559,0.0085,4.5956,1.3315,OK,
UDED,20-2009_003829,Canny,334,500,0.007850,0.002567,,0.010417,0.0000,372.6070,36.4424,OK,
UDED,20-2009_003829,Sobel,334,500,0.007850,0.002214,,0.010063,0.0000,905.7020,60.9609,OK,
UDED,20-2009_003829,LoG,334,500,0.007850,0.001275,,0.009124,0.0000,34.0000,2.6626,OK,
UDED,20-2009_003829,ED,334,500,0.007850,0.003729,,0.011578,0.0000,255.0000,38.1370,OK,
UDED,20-2009_003829,PC,334,500,0.007850,0.323277,,0.331127,0.0000,0.6657,0.0389,OK,
UDED,21-00065305,GWi,400,500,0.009352,0.013681,,0.023033,0.0000,4.2553,0.5726,OK,
UDED,21-00065305,GWi_odps,400,500,0.009352,0.027574,0.007844,0.044770,0.0000,4.2553,0.2619,OK,
UDED,21-00065305,GWC,400,500,0.009352,0.030521,,0.039873,0.0000,5.2406,1.4979,OK,
UDED,21-00065305,Canny,400,500,0.009352,0.002951,,0.012303,0.0000,378.8430,45.5692,OK,
UDED,21-00065305,Sobel,400,500,0.009352,0.002895,,0.012247,0.0000,978.7195,126.0835,OK,
UDED,21-00065305,LoG,400,500,0.009352,0.001714,,0.011066,0.0000,38.0000,3.8991,OK,
UDED,21-00065305,ED,400,500,0.009352,0.006496,,0.015848,0.0000,255.0000,50.0833,OK,
UDED,21-00065305,PC,400,500,0.009352,0.355279,,0.364631,0.0000,0.5774,0.0194,OK,
UDED,22-335094,GWi,321,481,0.007575,0.011689,,0.019263,0.0000,4.0593,0.5770,OK,
UDED,22-335094,GWi_odps,321,481,0.007575,0.019080,0.005887,0.032541,0.0000,4.0593,0.2762,OK,
UDED,22-335094,GWC,321,481,0.007575,0.023969,,0.031544,0.0367,4.4552,1.5552,OK,
UDED,22-335094,Canny,321,481,0.007575,0.002754,,0.010329,0.0000,367.9157,56.0688,OK,
UDED,22-335094,Sobel,321,481,0.007575,0.002223,,0.009797,0.0000,778.0617,124.4917,OK,
UDED,22-335094,LoG,321,481,0.007575,0.001308,,0.008883,0.0000,38.0000,4.5225,OK,
UDED,22-335094,ED,321,481,0.007575,0.005026,,0.012600,0.0000,255.0000,53.7115,OK,
UDED,22-335094,PC,321,481,0.007575,0.320148,,0.327723,0.0000,0.5237,0.0234,OK,
UDED,23-img_011_SRF_2_HR,GWi,512,282,0.007350,0.010151,,0.017501,0.0000,4.4906,1.0744,OK,
UDED,23-img_011_SRF_2_HR,GWi_odps,512,282,0.007350,0.014396,0.005848,0.027595,0.0000,4.4906,0.5807,OK,
UDED,23-img_011_SRF_2_HR,GWC,512,282,0.007350,0.022283,,0.029633,0.0000,6.3973,2.1476,OK,
UDED,23-img_011_SRF_2_HR,Canny,512,282,0.007350,0.002428,,0.009778,0.0000,482.0166,109.4507,OK,
UDED,23-img_011_SRF_2_HR,Sobel,512,282,0.007350,0.001993,,0.009344,0.0000,1020.2823,235.3972,OK,
UDED,23-img_011_SRF_2_HR,LoG,512,282,0.007350,0.001144,,0.008494,0.0000,48.0000,8.9978,OK,
UDED,23-img_011_SRF_2_HR,ED,512,282,0.007350,0.002963,,0.010314,0.0000,255.0000,53.9639,OK,
UDED,23-img_011_SRF_2_HR,PC,512,282,0.007350,0.269783,,0.277133,0.0000,0.6010,0.0285,OK,
UDED,24-2010_002838,GWi,500,423,0.009743,0.014886,,0.024629,0.0000,4.5153,0.4350,OK,
UDED,24-2010_002838,GWi_odps,500,423,0.009743,0.024277,0.008191,0.042211,0.0000,4.5153,0.2131,OK,
UDED,24-2010_002838,GWC,500,423,0.009743,0.032372,,0.042115,0.0000,5.1790,1.6441,OK,
UDED,24-2010_002838,Canny,500,423,0.009743,0.003159,,0.012901,0.0000,405.6427,36.0226,OK,
UDED,24-2010_002838,Sobel,500,423,0.009743,0.002886,,0.012629,0.0000,1002.5219,91.8846,OK,
UDED,24-2010_002838,LoG,500,423,0.009743,0.001853,,0.011596,0.0000,41.0000,2.9393,OK,
UDED,24-2010_002838,ED,500,423,0.009743,0.005872,,0.015615,0.0000,255.0000,44.2108,OK,
UDED,24-2010_002838,PC,500,423,0.009743,0.397867,,0.407609,0.0000,0.6366,0.0235,OK,
UDED,25-2008_002622,GWi,500,355,0.008724,0.012484,,0.021208,0.0000,4.1417,0.2673,OK,
UDED,25-2008_002622,GWi_odps,500,355,0.008724,0.022047,0.006794,0.037565,0.0000,4.1417,0.1289,OK,
UDED,25-2008_002622,GWC,500,355,0.008724,0.027193,,0.035917,0.0564,4.5578,1.2099,OK,
UDED,25-2008_002622,Canny,500,355,0.008724,0.002594,,0.011318,0.0000,232.2456,25.0810,OK,
UDED,25-2008_002622,Sobel,500,355,0.008724,0.002421,,0.011146,0.0000,799.3247,56.0472,OK,
UDED,25-2008_002622,LoG,500,355,0.008724,0.001616,,0.010340,0.0000,42.0000,2.0358,OK,
UDED,25-2008_002622,ED,500,355,0.008724,0.004823,,0.013547,0.0000,255.0000,40.7239,OK,
UDED,25-2008_002622,PC,500,355,0.008724,0.344376,,0.353101,0.0000,0.6387,0.0258,OK,
UDED,26-P1020177,GWi,480,640,0.014420,0.023968,,0.038388,0.0000,4.3095,0.3515,OK,
UDED,26-P1020177,GWi_odps,480,640,0.014420,0.039111,0.012961,0.066493,0.0000,4.3095,0.1828,OK,
UDED,26-P1020177,GWC,480,640,0.014420,0.048652,,0.063072,0.0000,4.5850,1.3628,OK,
UDED,26-P1020177,Canny,480,640,0.014420,0.004421,,0.018841,0.0000,355.5840,36.8450,OK,
UDED,26-P1020177,Sobel,480,640,0.014420,0.004116,,0.018536,0.0000,781.0314,73.7821,OK,
UDED,26-P1020177,LoG,480,640,0.014420,0.002224,,0.016644,0.0000,29.0000,3.0095,OK,
UDED,26-P1020177,ED,480,640,0.014420,0.006818,,0.021238,0.0000,255.0000,42.0758,OK,
UDED,26-P1020177,PC,480,640,0.014420,0.573901,,0.588321,0.0000,0.6453,0.0347,OK,
UDED,27-img_5264,GWi,425,560,0.011412,0.016392,,0.027803,0.0000,4.1705,0.1845,OK,
UDED,27-img_5264,GWi_odps,425,560,0.011412,0.029594,0.010111,0.051116,0.0000,4.1705,0.0970,OK,
UDED,27-img_5264,GWC,425,560,0.011412,0.037075,,0.048487,0.0000,4.4371,1.1295,OK,
UDED,27-img_5264,Canny,425,560,0.011412,0.003957,,0.015369,0.0000,312.0064,24.1031,OK,
UDED,27-img_5264,Sobel,425,560,0.011412,0.003379,,0.014791,0.0000,540.0167,37.1845,OK,
UDED,27-img_5264,LoG,425,560,0.011412,0.002221,,0.013633,0.0000,28.0000,1.8568,OK,
UDED,27-img_5264,ED,425,560,0.011412,0.004737,,0.016148,0.0000,255.0000,31.8664,OK,
UDED,27-img_5264,PC,425,560,0.011412,0.449199,,0.460611,0.0000,0.6744,0.0350,OK,
UDED,28-img_043_SRF_2_HR,GWi,336,512,0.008307,0.012418,,0.020725,0.0000,4.2419,0.6987,OK,
UDED,28-img_043_SRF_2_HR,GWi_odps,336,512,0.008307,0.020943,0.006385,0.035635,0.0000,4.2419,0.3637,OK,
UDED,28-img_043_SRF_2_HR,GWC,336,512,0.008307,0.026542,,0.034849,0.0247,4.9177,1.6003,OK,
UDED,28-img_043_SRF_2_HR,Canny,336,512,0.008307,0.002555,,0.010862,0.0000,485.1433,93.9337,OK,
UDED,28-img_043_SRF_2_HR,Sobel,336,512,0.008307,0.002336,,0.010643,0.0000,1010.0495,138.9350,OK,
UDED,28-img_043_SRF_2_HR,LoG,336,512,0.008307,0.001233,,0.009540,0.0000,54.0000,6.5276,OK,
UDED,28-img_043_SRF_2_HR,ED,336,512,0.008307,0.004155,,0.012462,0.0000,255.0000,45.0703,OK,
UDED,28-img_043_SRF_2_HR,PC,336,512,0.008307,0.314479,,0.322786,0.0000,0.5732,0.0514,OK,
UDED,29-img_5182,GWi,425,560,0.010950,0.016367,,0.027317,0.0000,4.1007,0.1681,OK,
UDED,29-img_5182,GWi_odps,425,560,0.010950,0.026326,0.009279,0.046555,0.0000,4.1007,0.0902,OK,
UDED,29-img_5182,GWC,425,560,0.010950,0.036950,,0.047900,0.0073,4.2528,1.0902,OK,
UDED,29-img_5182,Canny,425,560,0.010950,0.003711,,0.014661,0.0000,309.8709,20.3309,OK,
UDED,29-img_5182,Sobel,425,560,0.010950,0.003308,,0.014258,0.0000,517.3664,33.2524,OK,
UDED,29-img_5182,LoG,425,560,0.010950,0.002001,,0.012951,0.0000,25.0000,1.6223,OK,
UDED,29-img_5182,ED,425,560,0.010950,0.004513,,0.015463,0.0000,255.0000,25.9586,OK,
UDED,29-img_5182,PC,425,560,0.010950,0.426638,,0.437588,0.0000,0.6929,0.0365,OK,
